,number_week,ISO3,artist_individual,artist_genre,true_streams
8490,20210422,LVA,Masked Wolf,australian hip hop,34506.0
8491,20210422,LVA,Polo G,chicago rap,26586.0
8492,20210422,LVA,Glass Animals,indietronica,23044.0
8493,20210422,LVA,Tiësto,house,22957.0
8494,20210422,LVA,The Weeknd,canadian contemporary r&b,22529.0
8495,20210422,LVA,DaBaby,rap,11808.5
8496,20210422,LVA,Dua Lipa,dance pop,11808.5
8497,20210422,LVA,Doja Cat,pop,10773.5
8498,20210422,LVA,SZA,pop,10773.5
8499,20210422,LVA,Daniel Caesar,pop,8873.666666666666
8500,20210422,MAR,ElGrandeToto,rap maroc,195559.0
8501,20210422,MAR,Tagne,moroccan pop,125301.0
8502,20210422,MAR,ElGrandeToto,arabic hip hop,115000.5
8503,20210422,MAR,Lil Nas X,pop,84117.0
8504,20210422,MAR,Inkonnu,moroccan pop,61645.0
8505,20210422,MAR,ElGrandeToto,moroccan pop,59717.0
8506,20210422,MAR,Smallx,moroccan pop,31337.5
8507,20210422,MAR,CKay,afro r&b,30453.5
8508,20210422,MAR,Hamza,pop urbaine,28977.0
8509,20210422,MAR,Lefa,french hip hop,28413.5
8510,20210422,MEX,Kali Uchis,colombian pop,3959362.0
8511,20210422,MEX,Sech,reggaeton,2765845.0
8512,20210422,MEX,KAROL G,reggaeton,2715139.0
8513,20210422,MEX,The Weeknd,canadian contemporary r&b,2503080.0
8514,20210422,MEX,Bad Bunny,trap latino,1974021.0
8515,20210422,MEX,Jhay Cortez,trap latino,1974021.0
8516,20210422,MEX,Jhay Cortez,reggaeton,1838903.0
8517,20210422,MEX,Los Legendarios,reggaeton,1838903.0
8518,20210422,MEX,Wisin,latin hip hop,1838903.0
8519,20210422,MEX,Juhn,trap latino,1726894.5
8520,20210422,MEX,Myke Towers,trap latino,1726894.5
8521,20210422,MYS,Olivia Rodrigo,pop,530168.0
8522,20210422,MYS,Giveon,r&b,403936.0
8523,20210422,MYS,ROSÉ,k-pop,261389.0
8524,20210422,MYS,Pink Sweat$,bedroom soul,252705.0
8525,20210422,MYS,Lil Nas X,pop,223858.0
8526,20210422,MYS,Duncan Laurence,dutch pop,220899.0
8527,20210422,MYS,Anderson .Paak,escape room,146213.66666666666
8528,20210422,MYS,Bruno Mars,dance pop,146213.66666666666
8529,20210422,MYS,Silk Sonic,0,146213.66666666666
8530,20210422,MYS,Daniel Caesar,pop,143820.0
8531,20210422,MYS,Giveon,pop,143820.0
8532,20210422,NIC,Bad Bunny,trap latino,46563.5
8533,20210422,NIC,Myke Towers,latin,31027.666666666664
8534,20210422,NIC,Lil Nas X,pop,28408.0
8535,20210422,NIC,Bad Bunny,latin,28027.0
8536,20210422,NIC,Boza,latin pop,27510.0
8537,20210422,NIC,Jhay Cortez,reggaeton,26193.0
8538,20210422,NIC,Juhn,trap latino,21085.0
8539,20210422,NIC,ROSALÍA,r&b en espanol,20370.5
8540,20210422,NIC,Jhay Cortez,latin,19306.333333333332
8541,20210422,NIC,Los Legendarios,reggaeton,19306.333333333332
8542,20210422,NIC,Wisin,latin hip hop,19306.333333333332
8543,20210422,NLD,Lil Nas X,pop,1601317.0
8544,20210422,NLD,Justin Bieber,pop,1498703.6666666665
8545,20210422,NLD,Suzan & Freek,dutch pop,1163707.0
8546,20210422,NLD,Masked Wolf,australian hip hop,1083827.0
8547,20210422,NLD,Maan,nederreggae,828475.5
8548,20210422,NLD,Snelle,dutch pop,828475.5
8549,20210422,NLD,Daniel Caesar,pop,601577.6666666666
8550,20210422,NLD,Giveon,pop,601577.6666666666
8551,20210422,NLD,P!nk,pop,504365.5
8552,20210422,NLD,Willow Sage Hart,show tunes,504365.5
8553,20210422,NLD,220 KID,uk dance,367754.3333333333
8554,20210422,NZL,Lil Nas X,pop,313643.0
8555,20210422,NZL,Giveon,r&b,307694.0
8556,20210422,NZL,Polo G,chicago rap,285727.0
8557,20210422,NZL,Masked Wolf,australian hip hop,232918.0
8558,20210422,NZL,Olivia Rodrigo,pop,229803.0
8559,20210422,NZL,Glass Animals,shiver pop,215316.0
8560,20210422,NZL,SIX60,nz reggae,204732.0
8561,20210422,NZL,Doja Cat,dance pop,128281.5
8562,20210422,NZL,SZA,r&b,128281.5
8563,20210422,NZL,Daniel Caesar,r&b,121271.33333333333
8564,20210422,NZL,Giveon,pop,121271.33333333333
8565,20210422,PAN,Boza,trap latino,389923.0
8566,20210422,PAN,Boza,latin,282183.0
8567,20210422,PAN,Sech,panamanian pop,172540.0
8568,20210422,PAN,Sech,reggaeton,111081.0
8569,20210422,PAN,Juhn,reggaeton flow,62138.5
8570,20210422,PAN,Myke Towers,reggaeton,62138.5
8571,20210422,PAN,Jhay Cortez,reggaeton,57341.0
8572,20210422,PAN,Los Legendarios,reggaeton,57341.0
8573,20210422,PAN,Wisin,latin hip hop,57341.0
8574,20210422,PAN,KAROL G,reggaeton colombiano,56955.0
8575,20210422,PAN,Mariah Angeliq,rap latina,56955.0
8576,20210422,PER,Myke Towers,trap latino,570907.5
8577,20210422,PER,Sech,trap latino,559662.0
8578,20210422,PER,Bad Bunny,trap latino,536801.0
8579,20210422,PER,Kali Uchis,colombian pop,508413.0
8580,20210422,PER,Boza,latin,462268.0
8581,20210422,PER,Jhay Cortez,trap latino,362777.6666666667
8582,20210422,PER,Los Legendarios,trap latino,362777.6666666667
8583,20210422,PER,Wisin,trap latino,362777.6666666667
8584,20210422,PER,Juhn,trap latino,342531.5
8585,20210422,PER,ROSALÍA,r&b en espanol,271373.0
8586,20210422,PER,Jhay Cortez,latin,265428.0
8587,20210422,PHL,Zack Tabudlo,opm,2764183.0
8588,20210422,PHL,Olivia Rodrigo,pop,2197920.0
8589,20210422,PHL,Giveon,pop,1489340.0
8590,20210422,PHL,Zack Tabudlo,acoustic opm,1297504.0
8591,20210422,PHL,Pink Sweat$,chill r&b,1151017.0
8592,20210422,PHL,John Roa,opm,1018930.0
8593,20210422,PHL,Angela Ken,pinoy singer-songwriter,994769.0
8594,20210422,PHL,Daniel Caesar,pop,607019.0
8595,20210422,PHL,Giveon,r&b,607019.0
8596,20210422,PHL,Justin Bieber,canadian pop,607019.0
8597,20210422,PHL,Anderson .Paak,escape room,593616.6666666666
8598,20210422,POL,Sobel,polish pop,1871682.5
8599,20210422,POL,Mata,polish trap,1551082.0
8600,20210422,POL,sanah,polish pop,1131461.0
8601,20210422,POL,Piotrek Lewandowski,0,923257.5
8602,20210422,POL,Lil Nas X,lgbtq+ hip hop,659958.0
8603,20210422,POL,PSR,0,640689.5
8604,20210422,POL,Magiera,polish hip hop,630540.5
8605,20210422,POL,Ekipa,polish pop,568343.0
8606,20210422,POL,Vito Bambino,polish pop,388684.0
8607,20210422,POL,Sobel,polish trap,322805.0
8608,20210422,POL,Michał Anioł,polish alternative,152346.6
8609,20210422,PRT,Lil Nas X,pop,370592.0
8610,20210422,PRT,Masked Wolf,australian hip hop,187869.0
8611,20210422,PRT,Gama WNTD,0,181291.0
8612,20210422,PRT,Duncan Laurence,dutch pop,159800.0
8613,20210422,PRT,DJ Lucas Beat,sertanejo pop,130503.0
8614,20210422,PRT,Malu,arrocha,130503.0
8615,20210422,PRT,Daniel Caesar,canadian contemporary r&b,92639.0
8616,20210422,PRT,Giveon,pop,92639.0
8617,20210422,PRT,Justin Bieber,pop,92639.0
8618,20210422,PRT,Matuê,r&b brasileiro,83552.0
8619,20210422,PRT,Teto,trap baiano,83552.0
8620,20210422,PRY,Sech,latin,338040.0
8621,20210422,PRY,Jhay Cortez,latin,277643.5
8622,20210422,PRY,Flow La Movie,reggaeton,176190.0
8623,20210422,PRY,Nio Garcia,trap latino,176190.0
8624,20210422,PRY,Juhn,latin,164334.5
8625,20210422,PRY,Myke Towers,trap latino,164334.5
8626,20210422,PRY,Los Legendarios,trap latino,158193.0
8627,20210422,PRY,Wisin,reggaeton,158193.0
8628,20210422,PRY,Bad Bunny,latin,132861.5
8629,20210422,PRY,ROSALÍA,r&b en espanol,132861.5
8630,20210422,PRY,Bad Bunny,reggaeton,119450.5
8631,20210422,ROU,Lil Nas X,lgbtq+ hip hop,180265.0
8632,20210422,ROU,Masked Wolf,australian hip hop,94279.0
8633,20210422,ROU,Tiësto,pop,59045.0
8634,20210422,ROU,Polo G,chicago rap,58447.0
8635,20210422,ROU,The Weeknd,canadian contemporary r&b,52696.0
8636,20210422,ROU,Cardi B,pop,47521.0
8637,20210422,ROU,Delia,classic romanian pop,32849.5
8638,20210422,ROU,Nane,romanian rap,32849.5
8639,20210422,ROU,DaBaby,trap,29209.0
8640,20210422,ROU,Dua Lipa,pop,29209.0
8641,20210422,ROU,Daniel Caesar,r&b,27249.0
8642,20210422,SAU,Masked Wolf,australian hip hop,92846.0
8643,20210422,SAU,Abdullah Al Farwan,sheilat,82597.0
8644,20210422,SAU,AURORA,norwegian pop,75480.0
8645,20210422,SAU,Lil Nas X,pop,73560.0
8646,20210422,SAU,Mohammed Bin Grman,sheilat,63270.0
8647,20210422,SAU,Mashael,khaliji,50065.0
8648,20210422,SAU,غنوة,0,43048.0
8649,20210422,SAU,Duncan Laurence,dutch pop,42980.0
8650,20210422,SAU,ElyOtto,weirdcore,41865.0
8651,20210422,SAU,Fawaz Ben Awad,0,40888.0
8652,20210422,SGP,Olivia Rodrigo,pop,531479.0
8653,20210422,SGP,Giveon,r&b,407881.0
8654,20210422,SGP,Justin Bieber,canadian pop,317077.0
8655,20210422,SGP,Lil Nas X,lgbtq+ hip hop,259372.0
8656,20210422,SGP,Pink Sweat$,chill r&b,202765.0
8657,20210422,SGP,ROSÉ,k-pop,199506.0
8658,20210422,SGP,Doja Cat,pop,132051.0
8659,20210422,SGP,SZA,pop,132051.0
8660,20210422,SGP,Daniel Caesar,canadian contemporary r&b,120945.0
8661,20210422,SGP,Anderson .Paak,escape room,104365.33333333333
8662,20210422,SGP,Bruno Mars,pop,104365.33333333333
8663,20210422,SLV,Jhay Cortez,reggaeton,126162.16666666666
8664,20210422,SLV,Bad Bunny,trap latino,114215.0
8665,20210422,SLV,Sech,latin,93045.0
8666,20210422,SLV,Kali Uchis,dance pop,74542.0
8667,20210422,SLV,Juhn,reggaeton flow,63145.0
8668,20210422,SLV,Myke Towers,latin,63145.0
8669,20210422,SLV,Los Legendarios,reggaeton,62422.666666666664
8670,20210422,SLV,Wisin,reggaeton,62422.666666666664
8671,20210422,SLV,ROSALÍA,r&b en espanol,50475.5
8672,20210422,SLV,Flow La Movie,trap latino,50002.5
8673,20210422,SLV,Nio Garcia,latin,50002.5
8674,20210422,SVK,Lil Nas X,lgbtq+ hip hop,109984.0
8675,20210422,SVK,Masked Wolf,australian hip hop,70723.0
8676,20210422,SVK,Tiësto,slap house,54855.0
8677,20210422,SVK,The Weeknd,canadian pop,43240.0
8678,20210422,SVK,Daniel Caesar,pop,27091.333333333332
8679,20210422,SVK,Giveon,r&b,27091.333333333332
8680,20210422,SVK,Justin Bieber,canadian pop,27091.333333333332
8681,20210422,SVK,DaBaby,rap,20750.5
8682,20210422,SVK,Dua Lipa,pop,20750.5
8683,20210422,SVK,Ego,czsk hip hop,19557.0
8684,20210422,SVK,Stylko,0,19557.0
8685,20210422,SWE,Benjamin Ingrosso,swedish pop,1182356.5
8686,20210422,SWE,Lil Nas X,pop,901093.0
8687,20210422,SWE,Polo G,chicago rap,891222.0
8688,20210422,SWE,Tusse,swedish pop,727802.0
8689,20210422,SWE,Molly Sandén,swedish idol pop,681450.0
8690,20210422,SWE,Einár,swedish hip hop,646908.5
8691,20210422,SWE,Hov1,swedish pop rap,646908.5
8692,20210422,SWE,Miriam Bryant,swedish pop rap,573251.0
8693,20210422,SWE,Victor Leksell,swedish idol pop,573251.0
8694,20210422,SWE,Daniel Caesar,canadian contemporary r&b,348008.3333333333
8695,20210422,SWE,Giveon,pop,348008.3333333333
8696,20210422,THA,LUSS,thai indie pop,380315.0
8697,20210422,THA,Da Endorphine,thai pop,376244.0
8698,20210422,THA,Ink Waruntorn,thai indie pop,375461.0
8699,20210422,THA,4EVE,thai teen pop,332734.0
8700,20210422,THA,Anatomy Rabbit,thai folk,322932.0
8701,20210422,THA,Three Man Down,thai pop,315340.0
8702,20210422,THA,Jaonaay,thai pop,248775.5
8703,20210422,THA,Juné,0,248775.5
8704,20210422,THA,Daniel Caesar,canadian contemporary r&b,172796.66666666666
8705,20210422,THA,Giveon,r&b,172796.66666666666
8706,20210422,THA,Justin Bieber,canadian pop,172796.66666666666
8707,20210422,TUR,UZI,turkish trap,5925467.0
8708,20210422,TUR,EDIS,turkish pop,2652614.0
8709,20210422,TUR,Madrigal,turkish alt pop,1437339.0
8710,20210422,TUR,Lil Nas X,lgbtq+ hip hop,1363301.0
8711,20210422,TUR,Kaan Boşnak,turkish alt pop,1278837.0
8712,20210422,TUR,Ezhel,turkish hip hop,1229716.0
8713,20210422,TUR,Güneş,turkish trap pop,769902.0
8714,20210422,TUR,Reckol,turkce drill,749837.5
8715,20210422,TUR,cakal,turkce drill,749837.5
8716,20210422,TWN,EggPlantEgg,taiwan indie,791282.0
8717,20210422,TWN,告五人,taiwan indie,353098.0
8718,20210422,TWN,Crowd Lu,taiwan indie,345097.0
8719,20210422,TWN,Justin Bieber,canadian pop,326473.3333333333
8720,20210422,TWN,Ren Ran,mainland chinese pop,284749.0
8721,20210422,TWN,831,mandopop,230655.0
8722,20210422,TWN,Eric Chou,mandopop,215848.0
8723,20210422,TWN,ROSÉ,k-pop,198421.0
8724,20210422,TWN,Daniel Caesar,pop,122300.33333333333
8725,20210422,TWN,Giveon,r&b,122300.33333333333
8726,20210422,TWN,Doja Cat,dance pop,98519.0
8727,20210422,UKR,Lil Nas X,pop,121009.0
8728,20210422,UKR,Masked Wolf,australian hip hop,107767.0
8729,20210422,UKR,10AGE,russian hip hop,85879.0
8730,20210422,UKR,THRILL PILL,russian emo rap,76898.0
8731,20210422,UKR,Miyagi & Andy Panda,russian hip hop,66980.0
8732,20210422,UKR,fem.love,russian hip hop,62833.0
8733,20210422,UKR,Tiësto,slap house,59477.0
8734,20210422,UKR,SEEMEE,russian hip hop,33455.5
8735,20210422,UKR,SODA LUV,russian trap,33455.5
8736,20210422,UKR,DJ SMASH,russian edm,32589.5
8737,20210422,UKR,MORGENSHTERN,russian hip hop,32589.5
8738,20210422,URY,Sech,trap latino,115377.0
8739,20210422,URY,Boza,latin pop,88801.0
8740,20210422,URY,Duki,trap argentino,80433.83333333333
8741,20210422,URY,Bizarrap,pop venezolano,64192.0
8742,20210422,URY,L-Gante,cumbia 420,64192.0
8743,20210422,URY,KHEA,trap latino,62820.5
8744,20210422,URY,Flow La Movie,trap latino,59891.0
8745,20210422,URY,Nio Garcia,latin hip hop,59891.0
8746,20210422,URY,Juhn,latin,56141.0
8747,20210422,URY,Myke Towers,reggaeton,56141.0
8748,20210422,URY,Jhay Cortez,latin,45757.333333333336
8749,20210422,USA,Polo G,chicago rap,14135559.0
8750,20210422,USA,Lil Nas X,pop,10838771.0
8751,20210422,USA,Giveon,r&b,9233823.0
8752,20210422,USA,Olivia Rodrigo,pop,8589981.0
8753,20210422,USA,Masked Wolf,australian hip hop,6549299.0
8754,20210422,USA,Cardi B,pop,5824702.0
8755,20210422,USA,Doja Cat,dance pop,4730384.0
8756,20210422,USA,SZA,pop,4730384.0
8757,20210422,USA,DaBaby,rap,3775895.0
8758,20210422,USA,Dua Lipa,uk pop,3775895.0
8759,20210422,USA,Daniel Caesar,pop,3192340.0
8760,20210422,VNM,"Hứa Kim Tuyền, Hoàng Duyên",0,311049.0
8761,20210422,VNM,Ha Anh Tuan,v-pop,245054.0
8762,20210422,VNM,Juky San,v-pop,236052.0
8763,20210422,VNM,Hoàng Dũng,vietnamese singer-songwriter,224521.0
8764,20210422,VNM,Sơn Tùng M-TP,v-pop,219603.0
8765,20210422,VNM,Doja Cat,dance pop,91462.5
8766,20210422,VNM,SZA,r&b,91462.5
8767,20210422,VNM,Anderson .Paak,escape room,77148.66666666667
8768,20210422,VNM,Bruno Mars,dance pop,77148.66666666667
8769,20210422,VNM,Silk Sonic,0,77148.66666666667
8770,20210422,VNM,Daniel Caesar,r&b,67143.0
8771,20210422,ZAF,Giveon,r&b,122128.0
8772,20210422,ZAF,Lil Nas X,lgbtq+ hip hop,105276.0
8773,20210422,ZAF,Polo G,chicago rap,93153.0
8774,20210422,ZAF,Masked Wolf,australian hip hop,76373.0
8775,20210422,ZAF,Sir Trill,amapiano,58840.66666666667
8776,20210422,ZAF,Daniel Caesar,r&b,37223.0
8777,20210422,ZAF,Justin Bieber,pop,37223.0
8778,20210422,ZAF,Mpura,amapiano,30627.766666666663
8779,20210422,ZAF,Da Muziqal Chef,amapiano,30104.0
8780,20210422,ZAF,De Mthuda,afro soul,30104.0
8781,20210422,ZAF,Musa Keys,afro soul,28736.666666666668
8782,20210429,ARE,Lil Nas X,lgbtq+ hip hop,78467.0
8783,20210429,ARE,Giveon,pop,69582.0
8784,20210429,ARE,Masked Wolf,australian hip hop,59564.0
8785,20210429,ARE,Polo G,chicago rap,44794.0
8786,20210429,ARE,AURORA,art pop,40330.0
8787,20210429,ARE,Doja Cat,dance pop,26235.5
8788,20210429,ARE,SZA,r&b,26235.5
8789,20210429,ARE,Daniel Caesar,canadian contemporary r&b,25606.0
8790,20210429,ARE,Justin Bieber,canadian pop,25606.0
8791,20210429,ARE,DaBaby,north carolina hip hop,24022.5
8792,20210429,ARE,Dua Lipa,dance pop,24022.5
8793,20210429,ARG,Myke Towers,reggaeton,1473075.5
8794,20210429,ARG,Maria Becerra,latin pop,1420521.0
8795,20210429,ARG,KHEA,argentine hip hop,1245107.3333333333
8796,20210429,ARG,Sech,reggaeton,1214011.0
8797,20210429,ARG,Bizarrap,argentine hip hop,966111.5
8798,20210429,ARG,L-Gante,cumbia 420,966111.5
8799,20210429,ARG,Flow La Movie,trap latino,959809.5
8800,20210429,ARG,Nio Garcia,latin hip hop,959809.5
8801,20210429,ARG,Duki,trap latino,931245.5
8802,20210429,ARG,Juhn,reggaeton,737519.5
8803,20210429,ARG,Sebastian Yatra,latin,735556.0
8804,20210429,AUS,Lil Nas X,lgbtq+ hip hop,1626491.0
8805,20210429,AUS,Glass Animals,gauze pop,1486195.0
8806,20210429,AUS,Polo G,chicago rap,1401428.0
8807,20210429,AUS,Masked Wolf,australian hip hop,1274014.0
8808,20210429,AUS,Olivia Rodrigo,pop,1205771.0
8809,20210429,AUS,The Kid LAROI,australian hip hop,1099089.0
8810,20210429,AUS,Tiësto,big room,1007382.0
8811,20210429,AUS,Doja Cat,pop,721946.5
8812,20210429,AUS,SZA,pop,721946.5
8813,20210429,AUS,Daniel Caesar,canadian contemporary r&b,504350.6666666667
8814,20210429,AUS,Giveon,r&b,504350.6666666667
8815,20210429,AUT,Lil Nas X,pop,280548.0
8816,20210429,AUT,Jamule,german hip hop,219027.0
8817,20210429,AUT,Masked Wolf,australian hip hop,170043.0
8818,20210429,AUT,Tiësto,house,128466.0
8819,20210429,AUT,Polo G,chicago rap,123926.0
8820,20210429,AUT,P!nk,pop,94174.0
8821,20210429,AUT,Willow Sage Hart,show tunes,94174.0
8822,20210429,AUT,Daniel Caesar,canadian contemporary r&b,64610.333333333336
8823,20210429,AUT,Giveon,r&b,64610.333333333336
8824,20210429,AUT,Justin Bieber,pop,64610.333333333336
8825,20210429,AUT,220 KID,uk pop,61786.333333333336
8826,20210429,BEL,Lil Nas X,pop,519558.0
8827,20210429,BEL,Masked Wolf,australian hip hop,286558.0
8828,20210429,BEL,Tiësto,brostep,284114.0
8829,20210429,BEL,The Kid LAROI,australian hip hop,238312.0
8830,20210429,BEL,Olivia Rodrigo,pop,217717.0
8831,20210429,BEL,The Weeknd,pop,216137.0
8832,20210429,BEL,Daniel Caesar,pop,120934.33333333333
8833,20210429,BEL,Giveon,pop,120934.33333333333
8834,20210429,BEL,Justin Bieber,pop,120934.33333333333
8835,20210429,BEL,P!nk,pop,108216.0
8836,20210429,BEL,Willow Sage Hart,show tunes,108216.0
8837,20210429,BGR,Lil Nas X,pop,70054.0
8838,20210429,BGR,Masked Wolf,australian hip hop,45933.0
8839,20210429,BGR,Cardi B,pop rap,24884.0
8840,20210429,BGR,Polo G,chicago rap,21604.0
8841,20210429,BGR,Ariana Grande,dance pop,13171.5
8842,20210429,BGR,The Weeknd,canadian pop,13171.5
8843,20210429,BGR,Doja Cat,pop,11940.5
8844,20210429,BGR,SZA,pop,11940.5
8845,20210429,BGR,DaBaby,rap,11605.5
8846,20210429,BGR,Dua Lipa,pop,11605.5
8847,20210429,BGR,Ku-Ku Band,0,7354.666666666667
8848,20210429,BOL,Christian Nodal,nueva musica mexicana,201808.0
8849,20210429,BOL,Gera MX,mexican hip hop,201808.0
8850,20210429,BOL,Myke Towers,reggaeton,130565.5
8851,20210429,BOL,Sebastian Yatra,reggaeton colombiano,130565.5
8852,20210429,BOL,Sech,trap latino,108960.0
8853,20210429,BOL,Flow La Movie,trap latino,81489.5
8854,20210429,BOL,Nio Garcia,trap latino,81489.5
8855,20210429,BOL,Jhay Cortez,latin,65210.0
8856,20210429,BOL,Los Legendarios,reggaeton flow,65210.0
8857,20210429,BOL,Wisin,latin hip hop,65210.0
8858,20210429,BOL,Juhn,latin,63053.5
8859,20210429,BRA,Israel & Rodolffo,sertanejo universitario,7670975.0
8860,20210429,BRA,Raí Saia Rodada,arrocha,5307360.0
8861,20210429,BRA,Jorge & Mateus,arrocha,4486701.0
8862,20210429,BRA,DJ Ivis,piseiro,3580611.5
8863,20210429,BRA,Dj Guuga,arrochadeira,3580611.5
8864,20210429,BRA,DJ Lucas Beat,0,3131212.0
8865,20210429,BRA,Malu,arrocha,3131212.0
8866,20210429,BRA,Bruno & Marrone,sertanejo pop,2485927.0
8867,20210429,BRA,Diego & Victor Hugo,sertanejo pop,2485927.0
8868,20210429,BRA,Jorge,sertanejo universitario,2325614.0
8869,20210429,BRA,Os Barões Da Pisadinha,forro,2325614.0
8870,20210429,CAN,Lil Nas X,lgbtq+ hip hop,1771630.0
8871,20210429,CAN,Polo G,chicago rap,1701630.0
8872,20210429,CAN,Masked Wolf,australian hip hop,1229304.0
8873,20210429,CAN,Olivia Rodrigo,pop,936650.0
8874,20210429,CAN,Doja Cat,dance pop,717873.0
8875,20210429,CAN,SZA,r&b,717873.0
8876,20210429,CAN,DaBaby,trap,577185.0
8877,20210429,CAN,Dua Lipa,dance pop,577185.0
8878,20210429,CAN,Ariana Grande,pop,571688.0
8879,20210429,CAN,The Weeknd,pop,571688.0
8880,20210429,CAN,Daniel Caesar,r&b,566085.0
8881,20210429,CHE,Lil Nas X,pop,389625.0
8882,20210429,CHE,Masked Wolf,australian hip hop,225396.0
8883,20210429,CHE,Luciano,german drill,193523.0
8884,20210429,CHE,Tiësto,dutch edm,191253.0
8885,20210429,CHE,EAZ,swiss hip hop,190482.0
8886,20210429,CHE,P!nk,dance pop,104876.5
8887,20210429,CHE,Willow Sage Hart,show tunes,104876.5
8888,20210429,CHE,Daniel Caesar,pop,99487.0
8889,20210429,CHE,Giveon,r&b,99487.0
8890,20210429,CHE,Justin Bieber,pop,99487.0
8891,20210429,CHE,Dopamine,0,69907.75
8892,20210429,CHL,Sech,trap latino,1530061.0
8893,20210429,CHL,Myke Towers,trap latino,1111444.0
8894,20210429,CHL,Bad Bunny,trap latino,1098469.5
8895,20210429,CHL,Myke Towers,latin,1001087.5
8896,20210429,CHL,Sebastian Yatra,latin,1001087.5
8897,20210429,CHL,Flow La Movie,reggaeton,967874.5
8898,20210429,CHL,Nio Garcia,reggaeton,967874.5
8899,20210429,CHL,Jhay Cortez,trap latino,797606.6666666666
8900,20210429,CHL,Los Legendarios,reggaeton flow,797606.6666666666
8901,20210429,CHL,Wisin,trap latino,797606.6666666666
8902,20210429,CHL,Juhn,trap latino,696917.0
8903,20210429,COL,Sech,trap latino,506465.0
8904,20210429,COL,Flow La Movie,reggaeton,377397.5
8905,20210429,COL,Nio Garcia,latin,377397.5
8906,20210429,COL,Christian Nodal,nueva musica mexicana,290540.5
8907,20210429,COL,Gera MX,mexican hip hop,290540.5
8908,20210429,COL,KAROL G,latin,289931.5
8909,20210429,COL,Mariah Angeliq,trap latino,289931.5
8910,20210429,COL,Myke Towers,latin,271756.5
8911,20210429,COL,Sebastian Yatra,colombian pop,271756.5
8912,20210429,COL,Bad Bunny,latin,264363.0
8913,20210429,COL,Jhay Cortez,reggaeton,264363.0
8914,20210429,CRI,Christian Nodal,mariachi,197252.5
8915,20210429,CRI,Gera MX,rap conciencia,197252.5
8916,20210429,CRI,Sech,reggaeton,170981.0
8917,20210429,CRI,Lil Nas X,lgbtq+ hip hop,127874.0
8918,20210429,CRI,Flow La Movie,reggaeton,98752.5
8919,20210429,CRI,Nio Garcia,latin hip hop,98752.5
8920,20210429,CRI,Juhn,reggaeton,86892.5
8921,20210429,CRI,Myke Towers,reggaeton,86892.5
8922,20210429,CRI,KAROL G,reggaeton,81552.5
8923,20210429,CRI,Mariah Angeliq,trap latino,81552.5
8924,20210429,CRI,Bad Bunny,reggaeton,80313.0
8925,20210429,CYP,Lil Nas X,lgbtq+ hip hop,28691.0
8926,20210429,CYP,Masked Wolf,australian hip hop,16110.0
8927,20210429,CYP,SNIK,greek hip hop,15880.0
8928,20210429,CYP,Tiësto,house,13577.0
8929,20210429,CYP,Polo G,chicago rap,11267.0
8930,20210429,CYP,UZI,turkish trap,10743.0
8931,20210429,CYP,DaBaby,north carolina hip hop,6750.5
8932,20210429,CYP,Dua Lipa,pop,6750.5
8933,20210429,CYP,Doja Cat,pop,5945.0
8934,20210429,CYP,SZA,r&b,5945.0
8935,20210429,CYP,Daniel Caesar,pop,5590.0
8936,20210429,CZE,Lil Nas X,lgbtq+ hip hop,204137.0
8937,20210429,CZE,Masked Wolf,australian hip hop,151844.0
8938,20210429,CZE,Tiësto,big room,116890.0
8939,20210429,CZE,The Weeknd,canadian pop,98009.0
8940,20210429,CZE,P!nk,pop,51534.5
8941,20210429,CZE,Willow Sage Hart,show tunes,51534.5
8942,20210429,CZE,KIDDO,scandipop,50847.5
8943,20210429,CZE,Robin Schulz,pop dance,50847.5
8944,20210429,CZE,24kGoldn,pop rap,47056.0
8945,20210429,CZE,iann dior,pop rap,47056.0
8946,20210429,CZE,DaBaby,north carolina hip hop,45757.5
8947,20210429,DEU,Jamule,german hip hop,4656452.333333333
8948,20210429,DEU,Lil Nas X,lgbtq+ hip hop,3129278.0
8949,20210429,DEU,Mario Novembre,german pop,2561743.0
8950,20210429,DEU,Masked Wolf,australian hip hop,2116236.0
8951,20210429,DEU,Luciano,german drill,2068280.0
8952,20210429,DEU,Apache 207,german hip hop,1167897.0
8953,20210429,DEU,Bausa,german hip hop,1167897.0
8954,20210429,DEU,Miksu / Macloud,german hip hop,1031981.3333333334
8955,20210429,DEU,Nimo,swedish hip hop,1031981.3333333334
8956,20210429,DEU,SANTOS,0,804533.3333333334
8957,20210429,DEU,Samra,german hip hop,804533.3333333334
8958,20210429,DNK,Justin Bieber,canadian pop,503061.3333333334
8959,20210429,DNK,Lil Nas X,lgbtq+ hip hop,491026.0
8960,20210429,DNK,KIDD,danish hip hop,456728.0
8961,20210429,DNK,Polo G,chicago rap,399661.0
8962,20210429,DNK,Gilli,danish hip hop,310224.0
8963,20210429,DNK,Doja Cat,dance pop,190719.5
8964,20210429,DNK,SZA,r&b,190719.5
8965,20210429,DNK,Daniel Caesar,r&b,182323.33333333334
8966,20210429,DNK,Giveon,pop,182323.33333333334
8967,20210429,DNK,Branco,danish pop,178241.0
8968,20210429,DNK,RH,danish hip hop,178241.0
8969,20210429,DOM,Myke Towers,latin,131170.5
8970,20210429,DOM,Sech,reggaeton,117539.0
8971,20210429,DOM,Jhay Cortez,reggaeton,55512.0
